customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
2768,Forest,Knowling,M,86,26.0,Executive Secretary,Manufacturing,Mass Customer,N,No,3.0
1221,Byrom,Draisey,M,75,26.0,VP Product Management,Health,High Net Worth,N,Yes,14.0
584,Fiona,Clines,F,10,26.0,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,19.0
678,Ambur,Symcoxe,F,57,26.0,Accounting Assistant II,IT,High Net Worth,N,No,2.0
2650,Candice,Patriskson,F,33,26.0,Business Systems Development Analyst,IT,Affluent Customer,N,Yes,10.0
3091,Guenevere,Treffry,F,88,26.0,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,N,Yes,3.0
2013,Marge,Girault,F,99,26.0,Registered Nurse,Health,Affluent Customer,N,Yes,19.0
231,Basile,Winsor,M,48,26.0,Design Engineer,Financial Services,Mass Customer,N,Yes,3.0
2592,Archibaldo,Argrave,M,84,26.0,Help Desk Operator,Financial Services,Mass Customer,N,Yes,1.0
1689,Teodor,Larwell,M,48,26.0,Quality Control Specialist,Financial Services,Mass Customer,N,Yes,4.0
2117,Llywellyn,Christall,M,76,26.0,Computer Systems Analyst I,Health,Affluent Customer,N,No,3.0
3064,Zach,Billison,M,96,26.0,Product Engineer,Financial Services,Affluent Customer,N,Yes,4.0
2824,Lombard,Essame,M,41,26.0,Assistant Media Planner,Entertainment,Affluent Customer,N,No,7.0
3117,Nisse,Marriage,F,68,26.0,Cost Accountant,Financial Services,Affluent Customer,N,Yes,6.0
2286,Katuscha,Sapsed,F,20,26.0,Staff Scientist,Manufacturing,High Net Worth,N,No,5.0
2883,Ulick,Bruty,M,84,26.0,Paralegal,Financial Services,Mass Customer,N,Yes,2.0
2631,Antonio,Brewis,M,4,26.0,Software Engineer I,Financial Services,Mass Customer,N,Yes,2.0
124,Kath,Cunney,F,27,26.0,Administrative Assistant II,Health,High Net Worth,N,Yes,5.0
448,Robin,Crack,F,34,26.0,Software Engineer III,IT,High Net Worth,N,No,3.0
504,Vinny,Hegley,M,93,26.0,Environmental Tech,Manufacturing,High Net Worth,N,Yes,7.0
32,Marion,Vanichkin,F,17,26.0,Legal Assistant,Manufacturing,Affluent Customer,N,No,4.0
750,Izaak,Gisborne,M,42,26.0,Analyst Programmer,Retail,Affluent Customer,N,Yes,7.0
3206,Elbertine,Trewin,F,32,26.0,Financial Advisor,Financial Services,Mass Customer,N,No,1.0
2993,Blinnie,Hazelden,F,85,27.0,Graphic Designer,Financial Services,Affluent Customer,N,No,4.0
1916,Redd,O'Crowley,M,71,27.0,Computer Systems Analyst II,Retail,High Net Worth,N,Yes,7.0
3759,Sue,Batstone,F,68,27.0,Programmer IV,Property,Mass Customer,N,Yes,4.0
954,Alain,Immins,M,76,27.0,VP Quality Control,Manufacturing,Mass Customer,N,Yes,7.0
2669,Carrol,Jordin,M,95,27.0,Business Systems Development Analyst,Property,Affluent Customer,N,No,1.0
2017,Ezri,Sadry,M,67,27.0,Programmer II,Financial Services,Affluent Customer,N,Yes,6.0
941,Tye,Doohan,M,13,27.0,Recruiting Manager,Financial Services,Affluent Customer,N,Yes,1.0
149,Drucy,Kausche,F,41,27.0,Research Nurse,Health,Mass Customer,N,Yes,1.0
3836,Jolee,Stearndale,F,16,27.0,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,7.0
2247,Gweneth,Wilkins,F,17,27.0,Teacher,Retail,High Net Worth,N,Yes,1.0
3167,Vernor,Stedall,M,36,27.0,Web Designer IV,Property,Mass Customer,N,No,5.0
1153,Mirilla,Lothlorien,F,53,27.0,Desktop Support Technician,Health,Mass Customer,N,Yes,3.0
3066,Renell,Bellocht,F,29,27.0,Paralegal,Financial Services,Affluent Customer,N,Yes,2.0
216,Cinderella,Parcall,F,12,27.0,Quality Engineer,Financial Services,High Net Worth,N,Yes,7.0
2653,Aylmer,Glenwright,M,80,27.0,Food Chemist,Health,Affluent Customer,N,No,1.0
3352,Fredek,Lobley,M,14,27.0,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,1.0
2272,Grete,Hindenburg,F,82,27.0,Internal Auditor,Manufacturing,Mass Customer,N,No,1.0
2356,Arluene,Manchester,F,58,27.0,Geological Engineer,Manufacturing,Affluent Customer,N,No,3.0
3598,Penny,McKirdy,M,72,27.0,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,Yes,5.0
3023,Rikki,Bernet,F,37,27.0,Accountant I,IT,High Net Worth,N,Yes,7.0
3104,Diahann,Blundan,F,19,27.0,Business Systems Development Analyst,Property,Mass Customer,N,Yes,2.0
3851,Fowler,Bauduccio,M,5,27.0,Senior Sales Associate,Manufacturing,High Net Worth,N,No,3.0
1018,Matthiew,Ferreras,M,1,27.0,Help Desk Operator,Manufacturing,Mass Customer,N,Yes,7.0
3204,Ibby,Beedon,F,51,27.0,Media Manager III,Health,Mass Customer,N,Yes,4.0
1819,Deedee,Fransinelli,F,26,27.0,Graphic Designer,Entertainment,Mass Customer,N,Yes,8.0
208,Rutter,Excell,M,57,27.0,Office Assistant III,Property,High Net Worth,N,No,5.0
1763,Suzie,Ornillos,F,96,27.0,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,7.0
1784,Louella,O' Timony,F,37,27.0,GIS Technical Architect,Manufacturing,Mass Customer,N,Yes,6.0
3721,Merrili,Potticary,F,84,27.0,Senior Quality Engineer,Financial Services,Mass Customer,N,Yes,7.0
664,Mathe,Scatcher,M,38,27.0,Research Nurse,Health,High Net Worth,N,No,4.0
986,Barnard,Stranks,M,3,27.0,Office Assistant I,Manufacturing,Mass Customer,N,Yes,8.0
1134,Sullivan,Scullion,M,22,27.0,Administrative Assistant IV,Financial Services,Affluent Customer,N,No,3.0
3535,Bren,Dabbes,F,8,27.0,Technical Writer,Manufacturing,High Net Worth,N,No,6.0
3202,Garry,Gadson,M,74,27.0,Office Assistant IV,Financial Services,Mass Customer,N,Yes,2.0
3981,Konstance,Draye,F,34,27.0,Quality Control Specialist,Health,Mass Customer,N,No,1.0
3315,Ninnette,Pandey,F,77,27.0,Account Executive,Property,Mass Customer,N,Yes,5.0
3895,Reginald,Struys,M,18,27.0,Business Systems Development Analyst,IT,Affluent Customer,N,Yes,2.0
1283,Tory,Minnette,F,43,27.0,Clinical Specialist,Health,Mass Customer,N,No,1.0
957,Jamima,Gannan,F,80,27.0,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,7.0
1554,Land,Aarons,M,83,27.0,Assistant Manager,Retail,Affluent Customer,N,No,3.0
12,Sawyere,Flattman,M,58,27.0,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,8.0
1312,Magda,Baugh,F,96,27.0,Food Chemist,Health,Affluent Customer,N,No,8.0
3988,Ammamaria,Ashburne,F,97,27.0,Automation Specialist IV,Health,Mass Customer,N,Yes,1.0
1271,Jo-anne,Pringer,F,71,27.0,Accounting Assistant II,Telecommunications,Mass Customer,N,Yes,6.0
1741,Karlens,Carneck,M,18,27.0,General Manager,Financial Services,High Net Worth,N,No,3.0
1956,Omero,Murra,M,36,27.0,Human Resources Assistant I,Health,Affluent Customer,N,Yes,3.0
1321,Bree,Domenge,F,29,27.0,Editor,Argiculture,Affluent Customer,N,No,8.0
1573,Aurea,Reubens,F,48,27.0,Web Designer I,Property,Mass Customer,N,Yes,4.0
1646,Emmye,Flacke,F,39,27.0,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,1.0
1522,Hubie,Thunnerclef,M,57,27.0,Paralegal,Financial Services,Mass Customer,N,No,7.0
1968,Frederica,Hughman,F,31,27.0,Librarian,Entertainment,Mass Customer,N,No,1.0
3320,Anabella,Mealham,F,16,27.0,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,6.0
1245,Erin,Shawell,M,34,27.0,Product Engineer,Manufacturing,Affluent Customer,N,No,1.0
140,Morrie,Flaxon,M,9,27.0,Programmer Analyst III,Manufacturing,Mass Customer,N,No,2.0
1084,Serena,Jagson,F,54,27.0,Accounting Assistant I,Retail,Affluent Customer,N,No,8.0
3403,Jessalyn,Zoellner,F,27,27.0,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,2.0
3011,Robena,Barks,F,84,27.0,Staff Scientist,Financial Services,High Net Worth,N,No,3.0
3755,Stephen,Garnar,M,38,27.0,Chief Design Engineer,Financial Services,High Net Worth,N,Yes,7.0
1369,Ilka,Allabush,F,51,27.0,Civil Engineer,Manufacturing,Mass Customer,N,Yes,6.0
1411,Katrina,Coltart,F,24,27.0,Registered Nurse,Health,Mass Customer,N,Yes,5.0
1777,Lucinda,Jerok,F,47,27.0,Sales Representative,Retail,Affluent Customer,N,No,1.0
3688,Fritz,Le Merchant,M,87,27.0,General Manager,IT,Affluent Customer,N,Yes,5.0
2378,Aggi,Farncombe,F,41,27.0,Research Assistant II,Manufacturing,Affluent Customer,N,No,1.0
1718,Eada,Coaster,F,13,27.0,Professor,Financial Services,High Net Worth,N,Yes,4.0
1358,Gerome,Whittock,M,8,27.0,Dental Hygienist,Health,High Net Worth,N,No,6.0
3512,Vladimir,Abramowsky,M,68,27.0,VP Accounting,Financial Services,Mass Customer,N,Yes,8.0
667,Nicoline,Samwayes,F,62,27.0,Payment Adjustment Coordinator,Manufacturing,High Net Worth,N,Yes,3.0
2315,Pernell,MacCheyne,M,25,28.0,Community Outreach Specialist,Financial Services,Affluent Customer,N,No,8.0
3110,Fabien,Iacapucci,M,14,28.0,Community Outreach Specialist,IT,Affluent Customer,N,Yes,8.0
2859,Brandais,Goodlad,F,98,28.0,Assistant Professor,Argiculture,High Net Worth,N,No,5.0
964,Rhetta,Grellier,F,35,28.0,Assistant Professor,Financial Services,High Net Worth,N,No,6.0
1871,Shayna,McQuin,F,52,28.0,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0
1155,Janetta,Hartrick,F,73,28.0,VP Marketing,Property,Mass Customer,N,Yes,9.0
2724,Gerome,Dutteridge,M,92,28.0,Mechanical Systems Engineer,Financial Services,Mass Customer,N,No,4.0
1707,Alfonso,Readett,M,18,28.0,Cost Accountant,Financial Services,High Net Worth,N,No,7.0
2314,Ravid,Lapenna,M,59,28.0,Registered Nurse,Health,High Net Worth,N,Yes,7.0
1427,Jodie,Juett,M,14,28.0,Environmental Specialist,Financial Services,High Net Worth,N,No,8.0
1658,Selina,Clow,F,17,28.0,Sales Representative,Retail,Mass Customer,N,Yes,5.0
3780,Mitchel,Bellefant,M,10,28.0,Desktop Support Technician,Financial Services,High Net Worth,N,No,8.0
3723,Justine,Pirt,F,31,28.0,Accountant II,Financial Services,High Net Worth,N,No,7.0
1505,Cristian,Trounce,M,90,28.0,Recruiting Manager,Financial Services,Mass Customer,N,No,3.0
3232,Rose,Milsom,F,7,28.0,Payment Adjustment Coordinator,Financial Services,Mass Customer,N,Yes,9.0
1991,Tobe,Godrich,M,35,28.0,Research Nurse,Health,Mass Customer,N,Yes,8.0
1790,Vite,Molyneux,M,90,28.0,Budget/Accounting Analyst IV,Health,Affluent Customer,N,No,1.0
2197,Filip,Willows,M,32,28.0,Programmer Analyst I,Financial Services,Mass Customer,N,No,7.0
3450,Brooke,Durman,F,85,28.0,Safety Technician III,Retail,Mass Customer,N,No,6.0
531,Modesty,Fletcher,F,94,28.0,Senior Cost Accountant,Financial Services,High Net Worth,N,No,1.0
218,Stefa,Dunnan,F,37,28.0,Administrative Officer,Property,High Net Worth,N,Yes,8.0
2209,Rriocard,Gavan,M,4,28.0,Registered Nurse,Health,Affluent Customer,N,Yes,3.0
2008,Jamill,Cudd,M,77,28.0,Analyst Programmer,Financial Services,Mass Customer,N,Yes,3.0
2533,Harper,Ioannidis,M,11,28.0,Speech Pathologist,Health,Affluent Customer,N,Yes,5.0
755,Baily,Imison,M,31,28.0,Senior Cost Accountant,Financial Services,Mass Customer,N,No,4.0
1835,Rodrigo,Felce,M,48,28.0,Financial Advisor,Financial Services,Affluent Customer,N,Yes,1.0
1165,Fanni,Wakelin,F,58,28.0,Administrative Assistant IV,Financial Services,High Net Worth,N,No,2.0
2374,Dolf,Baudichon,M,6,28.0,Design Engineer,Financial Services,Mass Customer,N,No,9.0
3211,Betsy,Cosh,F,52,28.0,Automation Specialist II,Health,High Net Worth,N,Yes,7.0
3791,Bertrand,Sissons,M,17,28.0,Quality Control Specialist,Health,Affluent Customer,N,No,6.0
654,Noelani,Andreuzzi,F,2,28.0,Administrative Officer,Manufacturing,Affluent Customer,N,No,5.0
2112,Aubrie,Glaum,F,64,28.0,Accounting Assistant I,Financial Services,Mass Customer,N,Yes,6.0
3707,Marten,Posnette,M,10,28.0,Senior Editor,Retail,Mass Customer,N,Yes,4.0
1357,Waylin,Eassom,M,69,28.0,Research Nurse,Health,High Net Worth,N,No,6.0
1489,Mead,Wollard,M,17,28.0,Teacher,Health,Mass Customer,N,No,4.0
2303,Alair,Combe,M,22,28.0,Database Administrator IV,Retail,Mass Customer,N,Yes,4.0
3375,Thorsten,Gregon,M,37,28.0,Accounting Assistant I,Financial Services,High Net Worth,N,Yes,6.0
2123,Shirley,Negal,F,36,28.0,Software Engineer II,Manufacturing,Affluent Customer,N,No,2.0
2344,Wat,Robelin,M,93,29.0,Nurse,Financial Services,Mass Customer,N,Yes,7.0
70,Foster,Vannoort,M,78,29.0,Paralegal,Financial Services,Affluent Customer,N,No,8.0
1359,Estrella,Carwithen,F,54,29.0,Help Desk Technician,Retail,Mass Customer,N,No,6.0
3702,Floyd,Meharry,M,74,29.0,Biostatistician IV,Health,Mass Customer,N,No,10.0
2674,Lynsey,Broady,F,59,29.0,Food Chemist,Health,High Net Worth,N,No,5.0
1601,Nita,McCarthy,F,45,29.0,Desktop Support Technician,Manufacturing,Affluent Customer,N,No,1.0
1159,Elbert,Bridgement,M,94,29.0,Librarian,Entertainment,Mass Customer,N,No,1.0
2368,Rowe,Losbie,F,98,29.0,Chemical Engineer,Manufacturing,Mass Customer,N,No,10.0
3118,Cleveland,Coxon,M,54,29.0,Occupational Therapist,Health,High Net Worth,N,No,9.0
3214,Cindelyn,Balas,F,2,29.0,Software Engineer III,Financial Services,Mass Customer,N,Yes,9.0
3769,Kerry,Wooldridge,M,40,29.0,Desktop Support Technician,Health,High Net Worth,N,Yes,5.0
777,Wolfgang,Tarrier,M,2,29.0,Paralegal,Financial Services,High Net Worth,N,No,4.0
2448,Lorri,Iston,F,5,29.0,Structural Analysis Engineer,Property,High Net Worth,N,No,10.0
239,Wells,Pressman,M,62,29.0,Registered Nurse,Health,Affluent Customer,N,No,3.0
2970,Cassi,Noades,F,64,29.0,Software Consultant,Financial Services,Mass Customer,N,No,5.0
1478,Fulton,Blayney,M,40,29.0,VP Quality Control,Financial Services,High Net Worth,N,No,9.0
601,Ken,Renfree,M,56,29.0,Senior Quality Engineer,Retail,High Net Worth,N,Yes,4.0
2789,Violetta,Bucksey,F,66,29.0,Senior Editor,Financial Services,Affluent Customer,N,Yes,7.0
626,Albrecht,Forty,M,12,29.0,Geological Engineer,Manufacturing,Mass Customer,N,No,2.0
182,Lydon,Dahlman,M,99,29.0,Sales Associate,Financial Services,Affluent Customer,N,Yes,7.0
670,Janifer,Pountain,F,75,29.0,Business Systems Development Analyst,Retail,Affluent Customer,N,No,8.0
1912,Hall,Grouer,M,36,29.0,Account Coordinator,Manufacturing,High Net Worth,N,No,7.0
47,Matthew,Jeaycock,M,51,29.0,Registered Nurse,Health,Affluent Customer,N,No,2.0
126,Norman,Cliff,M,53,29.0,Administrative Officer,Health,Mass Customer,N,Yes,3.0
1866,Huberto,Bazylets,M,27,29.0,Marketing Manager,Manufacturing,Mass Customer,N,No,2.0
2525,Hans,Ison,M,25,29.0,Cost Accountant,Financial Services,Mass Customer,N,No,8.0
592,Edik,Connichie,M,73,29.0,VP Sales,Manufacturing,Mass Customer,N,No,2.0
249,D'arcy,Slay,M,65,29.0,Quality Control Specialist,IT,High Net Worth,N,No,9.0
3552,Ebeneser,Lowde,M,33,29.0,Internal Auditor,Retail,Affluent Customer,N,Yes,9.0
2840,Wallie,Baitman,M,63,29.0,Recruiter,Manufacturing,Mass Customer,N,Yes,9.0
1146,Hadleigh,Birley,M,88,29.0,Assistant Professor,Financial Services,High Net Worth,N,No,8.0
2453,Ruthe,Campe,F,22,29.0,Safety Technician II,Telecommunications,High Net Worth,N,No,9.0
3142,Hubert,Kliner,M,98,29.0,Electrical Engineer,Manufacturing,Mass Customer,N,No,6.0
3032,Renado,Wonfor,M,53,29.0,Analog Circuit Design manager,Health,Affluent Customer,N,Yes,5.0
806,Carter,Kaesmakers,M,66,29.0,Sales Representative,Retail,Mass Customer,N,Yes,7.0
2275,Ursulina,Carter,F,77,29.0,Human Resources Assistant II,Financial Services,High Net Worth,N,Yes,8.0
2255,Iorgo,Krol,M,92,29.0,Dental Hygienist,Health,Affluent Customer,N,Yes,5.0
2107,Dre,Ferrillo,F,2,29.0,Biostatistician IV,IT,Affluent Customer,N,Yes,4.0
1873,Raul,Cabrer,M,49,29.0,General Manager,Manufacturing,Affluent Customer,N,Yes,4.0
3961,Gertie,Caser,F,11,29.0,Recruiter,Health,High Net Worth,N,Yes,5.0
2906,Ivory,MacKnocker,F,93,29.0,GIS Technical Architect,Retail,Mass Customer,N,Yes,4.0
1113,Dorie,Willock,M,45,29.0,Recruiter,Property,Mass Customer,N,No,6.0
1980,Kenneth,Viall,M,97,29.0,Food Chemist,Health,High Net Worth,N,Yes,7.0
490,Lida,Boynton,F,44,29.0,Environmental Tech,Argiculture,Mass Customer,N,No,6.0
3732,Shawn,De Hooge,F,47,29.0,Research Associate,Manufacturing,Mass Customer,N,No,2.0
1024,Rhodia,D'Onise,F,17,29.0,Social Worker,Health,High Net Worth,N,Yes,2.0
2218,Madelena,Blincoe,F,94,29.0,Senior Sales Associate,Health,Affluent Customer,N,No,4.0
2322,Hazlett,Rosenschein,M,72,29.0,Biostatistician III,Health,Mass Customer,N,Yes,2.0
1941,Dmitri,Eleshenar,M,83,29.0,Librarian,Entertainment,Mass Customer,N,No,2.0
1638,Zachery,Monkhouse,M,55,29.0,Speech Pathologist,Financial Services,Mass Customer,N,Yes,10.0
3828,Tessy,Beefon,F,81,29.0,Dental Hygienist,Health,Mass Customer,N,No,6.0
2607,Laurent,Ainslee,M,90,29.0,Registered Nurse,Health,Affluent Customer,N,Yes,7.0
258,Othella,Keher,F,24,29.0,Administrative Officer,Manufacturing,High Net Worth,N,No,9.0
3839,Wallie,Christauffour,F,78,29.0,Account Executive,Manufacturing,High Net Worth,N,Yes,2.0
3856,Shane,Haseldine,F,74,29.0,Accounting Assistant III,Property,Affluent Customer,N,No,7.0
1365,Shurlocke,Pirie,M,97,29.0,Research Associate,Health,Mass Customer,N,No,3.0
176,Angelo,Clayal,M,39,29.0,Accountant I,Property,Mass Customer,N,No,10.0
1128,Kirsten,Longman,F,47,29.0,Financial Advisor,Financial Services,Mass Customer,N,Yes,8.0
500,Lazar,Crathern,M,19,29.0,Recruiting Manager,Retail,Affluent Customer,N,Yes,10.0
817,Niel,Abilowitz,M,38,29.0,Editor,Financial Services,Mass Customer,N,Yes,6.0
3093,Harwilll,Crimes,M,31,29.0,Mechanical Systems Engineer,Property,High Net Worth,N,Yes,6.0
1194,Audry,Scurrey,F,69,29.0,Junior Executive,Telecommunications,Affluent Customer,N,No,3.0
242,Taite,Droghan,M,17,29.0,Nurse,Property,Affluent Customer,N,No,8.0
2351,Felicity,Beirne,F,35,29.0,Assistant Professor,Retail,Affluent Customer,N,Yes,10.0
3736,Charles,Brounfield,M,64,29.0,Senior Developer,Argiculture,Mass Customer,N,Yes,10.0
1563,Crosby,Claeskens,M,39,30.0,Account Representative IV,Property,Mass Customer,N,No,9.0
2029,Charlie,Hastilow,M,10,30.0,Nurse,Manufacturing,Mass Customer,N,No,7.0
2077,Tobe,Lindroos,F,67,30.0,Cost Accountant,Financial Services,Mass Customer,N,Yes,7.0
779,Maddy,Larrat,F,1,30.0,Staff Accountant III,Health,High Net Worth,N,No,7.0
374,Valdemar,MacCoughen,M,81,30.0,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,8.0
991,Lenna,Coales,F,11,30.0,Financial Analyst,Financial Services,Mass Customer,N,Yes,10.0
455,Mile,Dionisii,M,97,30.0,Civil Engineer,Manufacturing,Mass Customer,N,Yes,5.0
3150,Morissa,Wolfendell,F,66,30.0,Sales Associate,Financial Services,Mass Customer,N,No,5.0
3076,Merna,Eyers,F,9,30.0,Professor,Health,Mass Customer,N,Yes,4.0
1138,Elli,Loxdale,F,77,30.0,Statistician I,Retail,Mass Customer,N,Yes,5.0
3346,Nadya,Callaghan,F,61,30.0,Software Consultant,Financial Services,High Net Worth,N,No,3.0
408,Kurtis,Baistow,M,79,30.0,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,11.0
3284,Jorrie,Cerman,F,98,30.0,Chief Design Engineer,Retail,Affluent Customer,N,No,2.0
3739,Gates,Nelthorpe,F,59,30.0,Environmental Tech,IT,High Net Worth,N,No,5.0
369,Alic,Trenear,M,19,30.0,Actuary,Financial Services,Mass Customer,N,Yes,9.0
3620,Gerry,Ackhurst,M,21,30.0,Computer Systems Analyst II,Retail,Mass Customer,N,No,5.0
2511,Jedidiah,Daulby,M,20,30.0,Technical Writer,Financial Services,Mass Customer,N,Yes,4.0
1696,Mose,Middler,M,48,30.0,Librarian,Entertainment,High Net Worth,N,No,2.0
847,Kelci,Morrison,F,66,30.0,Chief Design Engineer,Retail,High Net Worth,N,No,9.0
3306,Iggy,Whorton,M,50,30.0,Compensation Analyst,Financial Services,Mass Customer,N,No,7.0
1558,Oberon,Scading,M,14,30.0,Information Systems Manager,Financial Services,Affluent Customer,N,No,2.0
518,Bernhard,Senett,M,60,30.0,Database Administrator IV,Retail,Mass Customer,N,Yes,10.0
328,Bernice,Kings,F,87,30.0,Senior Developer,Manufacturing,Mass Customer,N,No,12.0
1703,Nerita,Keppie,F,14,30.0,Product Engineer,Telecommunications,Mass Customer,N,Yes,3.0
3061,Evie,Bendtsen,F,51,30.0,Office Assistant IV,Manufacturing,Affluent Customer,N,Yes,3.0
1110,Lazar,Cherryman,M,73,30.0,Information Systems Manager,Retail,High Net Worth,N,No,12.0
1300,Sisely,Strelitzer,F,0,31.0,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,9.0
246,Binny,Whight,F,63,31.0,Technical Writer,Manufacturing,High Net Worth,N,No,9.0
1127,Elly,Ormshaw,F,30,31.0,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,8.0
2578,Felice,McVane,M,49,31.0,Tax Accountant,Retail,High Net Worth,N,No,3.0
2611,Aeriel,Lejeune,F,36,31.0,Tax Accountant,Financial Services,Affluent Customer,N,No,9.0
271,Doll,Burtwell,F,51,31.0,Financial Advisor,Financial Services,Mass Customer,N,No,4.0
3574,Eileen,Eland,F,33,31.0,Clinical Specialist,Health,Mass Customer,N,No,6.0
283,Sari,Noye,F,34,31.0,Assistant Manager,Retail,Mass Customer,N,No,2.0
3373,Inna,Atack,F,19,31.0,Research Associate,Health,Mass Customer,N,No,5.0
3067,Veronique,Wash,F,8,31.0,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,9.0
3068,Gill,Branney,F,88,31.0,Automation Specialist I,Manufacturing,Affluent Customer,N,No,1.0
472,Kippy,Jessel,F,38,31.0,Internal Auditor,Financial Services,Mass Customer,N,Yes,8.0
386,Ethelyn,Pincott,F,63,31.0,Senior Quality Engineer,Argiculture,Mass Customer,N,No,5.0
527,Lorilyn,Topaz,F,81,31.0,VP Quality Control,Financial Services,Mass Customer,N,Yes,9.0
544,Giacomo,Johanning,M,51,31.0,Structural Engineer,Manufacturing,High Net Worth,N,Yes,5.0
3699,Lillian,Somerfield,F,40,31.0,Recruiting Manager,Manufacturing,Mass Customer,N,No,5.0
1269,Ravid,Kilgallon,M,56,31.0,Account Coordinator,Property,High Net Worth,N,Yes,7.0
1515,Dietrich,Escott,M,80,31.0,Geological Engineer,Manufacturing,Mass Customer,N,Yes,2.0
900,Clevey,Ivamy,M,48,31.0,Associate Professor,Manufacturing,Mass Customer,N,Yes,5.0
3532,May,Birch,F,27,31.0,Media Manager I,Health,High Net Worth,N,Yes,7.0
3866,Theressa,Morfield,F,56,31.0,Structural Engineer,Health,Mass Customer,N,Yes,9.0
1511,Yves,Trehearne,M,97,31.0,Internal Auditor,Financial Services,Mass Customer,N,No,4.0
107,Pris,Stallebrass,F,97,31.0,Nurse Practicioner,Financial Services,Mass Customer,N,Yes,9.0
2679,Padriac,Apple,M,5,31.0,Director of Sales,Financial Services,High Net Worth,N,No,10.0
3102,Paquito,Maitland,M,37,31.0,Assistant Manager,Property,Affluent Customer,N,No,2.0
2014,Sandye,Avraam,F,49,31.0,Associate Professor,Manufacturing,Mass Customer,N,Yes,8.0
3617,Jessa,Milnthorpe,F,11,31.0,Structural Analysis Engineer,Manufacturing,Mass Customer,N,Yes,3.0
